64	35	D	F	D
64	35	D	L	D
64	35	D	R	D
64	35	F	D	U
64	35	F	L	U
64	35	F	R	U
64	35	F	U	U
64	35	L	B	D
64	35	L	D	U
64	35	L	F	D
64	35	L	U	U
64	35	R	B	D
64	35	R	D	U
64	35	R	F	D
64	35	R	U	U
64	35	U	B	D
64	35	U	F	D
64	35	U	L	D
64	35	U	R	D
65	119	B	D	D
65	119	B	L	D
65	119	B	R	D
65	119	B	U	D
65	119	D	B	U
65	119	D	F	U
65	119	D	L	U
65	119	D	R	U
65	119	F	D	D
65	119	F	L	D
65	119	F	R	D
65	119	F	U	D
65	119	L	B	U
65	119	L	D	D
65	119	L	F	U
65	119	L	U	D
65	119	R	B	U
65	119	R	D	D
65	119	R	F	U
65	119	R	U	D
65	119	U	B	U
65	119	U	F	U
65	119	U	L	U
65	119	U	R	U
69	40	B	D	U
69	40	B	L	U
69	40	B	R	U
69	40	B	U	U
69	40	D	B	D
69	40	D	F	D
69	40	D	L	D
69	40	D	R	D
69	40	F	D	U
69	40	F	L	U
69	40	F	R	U
69	40	F	U	U
69	40	L	B	D
69	40	L	D	U
69	40	L	F	D
69	40	L	U	U
69	40	R	B	D
69	40	R	D	U
69	40	R	F	D
69	40	R	U	U
69	40	U	B	D
69	40	U	F	D
69	40	U	L	D
69	40	U	R	D
71	76	B	D	U
71	76	B	L	U
71	76	B	R	U
71	76	B	U	U
71	76	D	B	D
71	76	D	F	D
71	76	D	L	D
71	76	D	R	D
71	76	F	D	U
71	76	F	L	U
71	76	F	R	U
71	76	F	U	U
71	76	L	B	D
71	76	L	D	U
71	76	L	F	D
71	76	L	U	U
71	76	R	B	D
71	76	R	D	U
71	76	R	F	D
71	76	R	U	U
71	76	U	B	D
71	76	U	F	D
71	76	U	L	D
71	76	U	R	D
72	77	B	D	U
72	77	B	L	U
72	77	B	R	U
72	77	B	U	U
72	77	D	B	D
72	77	D	F	D
72	77	D	L	D
72	77	D	R	D
72	77	F	D	U
72	77	F	L	U
72	77	F	R	U
72	77	F	U	U
72	77	L	B	D
72	77	L	D	U
72	77	L	F	D
72	77	L	U	U
72	77	R	B	D
72	77	R	D	U
72	77	R	F	D
72	77	R	U	U
72	77	U	B	D
72	77	U	F	D
72	77	U	L	D
72	77	U	R	D
73	78	B	D	D
73	78	B	L	D
73	78	B	R	D
73	78	B	U	D
73	78	D	B	U
73	78	D	F	U
73	78	D	L	U
73	78	D	R	U
73	78	F	D	D
73	78	F	L	D
73	78	F	R	D
73	78	F	U	D
73	78	L	B	U
73	78	L	D	D
73	78	L	F	U
73	78	L	U	D
73	78	R	B	U
73	78	R	D	D
73	78	R	F	U
73	78	R	U	D
73	78	U	B	U
73	78	U	F	U
73	78	U	L	U
73	78	U	R	U
26	19	B	D	D
26	19	B	L	D
26	19	B	R	D
26	19	B	U	D
26	19	D	B	U
26	19	D	F	U
26	19	D	L	U
26	19	D	R	U
26	19	F	D	D
26	19	F	L	D
26	19	F	R	D
26	19	F	U	D
26	19	L	B	U
26	19	L	D	D
26	19	L	F	U
26	19	L	U	D
26	19	R	B	U
26	19	R	D	D
26	19	R	F	U
26	19	R	U	D
26	19	U	B	U
26	19	U	F	U
26	19	U	L	U
26	19	U	R	U
27	14	B	D	U
27	14	B	L	U
27	14	B	R	U
27	14	B	U	U
27	14	D	B	D
27	14	D	F	D
27	14	D	L	D
27	14	D	R	D
27	14	F	D	U
27	14	F	L	U
27	14	F	R	U
27	14	F	U	U
27	14	L	B	D
27	14	L	D	U
27	14	L	F	D
27	14	L	U	U
27	14	R	B	D
27	14	R	D	U
27	14	R	F	D
27	14	R	U	U
27	14	U	B	D
27	14	U	F	D
27	14	U	L	D
27	14	U	R	D
28	9	B	D	U
28	9	B	L	U
28	9	B	R	U
28	9	B	U	U
28	9	D	B	D
28	9	D	F	D
28	9	D	L	D
28	9	D	R	D
28	9	F	D	U
28	9	F	L	U
28	9	F	R	U
28	9	F	U	U
28	9	L	B	D
28	9	L	D	U
28	9	L	F	D
28	9	L	U	U
28	9	R	B	D
28	9	R	D	U
28	9	R	F	D
28	9	R	U	U
28	9	U	B	D
28	9	U	F	D
28	9	U	L	D
28	9	U	R	D
30	59	B	D	U
30	59	B	L	U
30	59	B	R	U
30	59	B	U	U
30	59	D	B	D
30	59	D	F	D
30	59	D	L	D
30	59	D	R	D
30	59	F	D	U
30	59	F	L	U
30	59	F	R	U
30	59	F	U	U
30	59	L	B	D
30	59	L	D	U
30	59	L	F	D
30	59	L	U	U
30	59	R	B	D
30	59	R	D	U
30	59	R	F	D
30	59	R	U	U
30	59	U	B	D
30	59	U	F	D
30	59	U	L	D
30	59	U	R	D
34	130	B	D	D
34	130	B	L	D
34	130	B	R	D
34	130	B	U	D
34	130	D	B	U
34	130	D	F	U
34	130	D	L	U
34	130	D	R	U
34	130	F	D	D
34	130	F	L	D
34	130	F	R	D
34	130	F	U	D
34	130	L	B	U
34	130	L	D	D
34	130	L	F	U
34	130	L	U	D
34	130	R	B	U
34	130	R	D	D
34	130	R	F	U
34	130	R	U	D
34	130	U	B	U
34	130	U	F	U
34	130	U	L	U
34	130	U	R	U
35	64	B	D	D
35	64	B	L	D
35	64	B	R	D
35	64	B	U	D
35	64	D	B	U
35	64	D	F	U
35	64	D	L	U
35	64	D	R	U
35	64	F	D	D
35	64	F	L	D
35	64	F	R	D
35	64	F	U	D
35	64	L	B	U
35	64	L	D	D
35	64	L	F	U
35	64	L	U	D
35	64	R	B	U
35	64	R	D	D
35	64	R	F	U
35	64	R	U	D
35	64	U	B	U
35	64	U	F	U
35	64	U	L	U
35	64	U	R	U
39	135	B	D	D
39	135	B	L	D
39	135	B	R	D
39	135	B	U	D
39	135	D	B	U
39	135	D	F	U
39	135	D	L	U
39	135	D	R	U
39	135	F	D	D
39	135	F	L	D
39	135	F	R	D
39	135	F	U	D
39	135	L	B	U
39	135	L	D	D
39	135	L	F	U
39	135	L	U	D
39	135	R	B	U
39	135	R	D	D
39	135	R	F	U
39	135	R	U	D
39	135	U	B	U
39	135	U	F	U
39	135	U	L	U
39	135	U	R	U
40	69	B	D	D
40	69	B	L	D
40	69	B	R	D
40	69	B	U	D
40	69	D	B	U
40	69	D	F	U
40	69	D	L	U
40	69	D	R	U
40	69	F	D	D
40	69	F	L	D
40	69	F	R	D
40	69	F	U	D
40	69	L	B	U
40	69	L	D	D
40	69	L	F	U
40	69	L	U	D
40	69	R	B	U
40	69	R	D	D
40	69	R	F	U
40	69	R	U	D
40	69	U	B	U
40	69	U	F	U
40	69	U	L	U
40	69	U	R	U
44	140	B	D	U
44	140	B	L	U
44	140	B	R	U
44	140	B	U	U
44	140	D	B	D
44	140	D	F	D
44	140	D	L	D
44	140	D	R	D
44	140	F	D	U
44	140	F	L	U
44	140	F	R	U
44	140	F	U	U
44	140	L	B	D
44	140	L	D	U
44	140	L	F	D
44	140	L	U	U
44	140	R	B	D
44	140	R	D	U
44	140	R	F	D
44	140	R	U	U
44	140	U	B	D
44	140	U	F	D
44	140	U	L	D
44	140	U	R	D
46	84	B	D	U
46	84	B	L	U
46	84	B	R	U
46	84	B	U	U
46	84	D	B	D
46	84	D	F	D
46	84	D	L	D
46	84	D	R	D
46	84	F	D	U
46	84	F	L	U
46	84	F	R	U
46	84	F	U	U
46	84	L	B	D
46	84	L	D	U
46	84	L	F	D
46	84	L	U	U
46	84	R	B	D
46	84	R	D	U
46	84	R	F	D
46	84	R	U	U
46	84	U	B	D
46	84	U	F	D
46	84	U	L	D
46	84	U	R	D
47	89	B	D	U
47	89	B	L	U
47	89	B	R	U
47	89	B	U	U
47	89	D	B	D
47	89	D	F	D
47	89	D	L	D
47	89	D	R	D
47	89	F	D	U
47	89	F	L	U
47	89	F	R	U
47	89	F	U	U
47	89	L	B	D
47	89	L	D	U
47	89	L	F	D
47	89	L	U	U
47	89	R	B	D
47	89	R	D	U
47	89	R	F	D
47	89	R	U	U
47	89	U	B	D
47	89	U	F	D
47	89	U	L	D
47	89	U	R	D
48	94	B	D	D
48	94	B	L	D
48	94	B	R	D
48	94	B	U	D
48	94	D	B	U
48	94	D	F	U
48	94	D	L	U
48	94	D	R	U
48	94	F	D	D
48	94	F	L	D
48	94	F	R	D
48	94	F	U	D
48	94	L	B	U
48	94	L	D	D
48	94	L	F	U
48	94	L	U	D
48	94	R	B	U
48	94	R	D	D
48	94	R	F	U
48	94	R	U	D
48	94	U	B	U
48	94	U	F	U
48	94	U	L	U
48	94	U	R	U
126	3	B	D	D
126	3	B	L	D
126	3	B	R	D
126	3	B	U	D
126	3	D	B	U
126	3	D	F	U
126	3	D	L	U
126	3	D	R	U
126	3	F	D	D
126	3	F	L	D
126	3	F	R	D
126	3	F	U	D
126	3	L	B	U
126	3	L	D	D
126	3	L	F	U
126	3	L	U	D
126	3	R	B	U
126	3	R	D	D
126	3	R	F	U
126	3	R	U	D
126	3	U	B	U
126	3	U	F	U
126	3	U	L	U
126	3	U	R	U
127	2	B	D	U
127	2	B	L	U
127	2	B	R	U
127	2	B	U	U
127	2	D	B	D
127	2	D	F	D
127	2	D	L	D
127	2	D	R	D
127	2	F	D	U
127	2	F	L	U
127	2	F	R	U
127	2	F	U	U
127	2	L	B	D
127	2	L	D	U
127	2	L	F	D
127	2	L	U	U
127	2	R	B	D
127	2	R	D	U
127	2	R	F	D
127	2	R	U	U
127	2	U	B	D
127	2	U	F	D
127	2	U	L	D
127	2	U	R	D
128	1	B	D	U
128	1	B	L	U
128	1	B	R	U
128	1	B	U	U
128	1	D	B	D
128	1	D	F	D
128	1	D	L	D
128	1	D	R	D
128	1	F	D	U
128	1	F	L	U
128	1	F	R	U
128	1	F	U	U
128	1	L	B	D
128	1	L	D	U
128	1	L	F	D
128	1	L	U	U
128	1	R	B	D
128	1	R	D	U
128	1	R	F	D
128	1	R	U	U
128	1	U	B	D
128	1	U	F	D
128	1	U	L	D
128	1	U	R	D
130	34	B	D	U
130	34	B	L	U
130	34	B	R	U
130	34	B	U	U
130	34	D	B	D
130	34	D	F	D
130	34	D	L	D
130	34	D	R	D
130	34	F	D	U
130	34	F	L	U
130	34	F	R	U
130	34	F	U	U
130	34	L	B	D
130	34	L	D	U
130	34	L	F	D
130	34	L	U	U
130	34	R	B	D
130	34	R	D	U
130	34	R	F	D
130	34	R	U	U
130	34	U	B	D
130	34	U	F	D
130	34	U	L	D
130	34	U	R	D
134	105	B	D	D
134	105	B	L	D
134	105	B	R	D
134	105	B	U	D
134	105	D	B	U
134	105	D	F	U
134	105	D	L	U
134	105	D	R	U
134	105	F	D	D
134	105	F	L	D
134	105	F	R	D
134	105	F	U	D
134	105	L	B	U
134	105	L	D	D
134	105	L	F	U
134	105	L	U	D
134	105	R	B	U
134	105	R	D	D
134	105	R	F	U
134	105	R	U	D
134	105	U	B	U
134	105	U	F	U
134	105	U	L	U
134	105	U	R	U
135	39	B	D	U
135	39	B	L	U
135	39	B	R	U
135	39	B	U	U
135	39	D	B	D
135	39	D	F	D
135	39	D	L	D
135	39	D	R	D
135	39	F	D	U
135	39	F	L	U
135	39	F	R	U
135	39	F	U	U
135	39	L	B	D
135	39	L	D	U
135	39	L	F	D
135	39	L	U	U
135	39	R	B	D
135	39	R	D	U
135	39	R	F	D
135	39	R	U	U
135	39	U	B	D
135	39	U	F	D
135	39	U	L	D
135	39	U	R	D
139	110	B	D	U
139	110	B	L	U
139	110	B	R	U
139	110	B	U	U
139	110	D	B	D
139	110	D	F	D
139	110	D	L	D
139	110	D	R	D
139	110	F	D	U
139	110	F	L	U
139	110	F	R	U
139	110	F	U	U
139	110	L	B	D
139	110	L	D	U
139	110	L	F	D
139	110	L	U	U
139	110	R	B	D
139	110	R	D	U
139	110	R	F	D
139	110	R	U	U
139	110	U	B	D
139	110	U	F	D
139	110	U	L	D
139	110	U	R	D
140	44	B	D	D
140	44	B	L	D
140	44	B	R	D
140	44	B	U	D
140	44	D	B	U
140	44	D	F	U
